Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Relative Effort,Commute,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Average Cadence,Max Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone
2925576432,"11 Dec 2019, 07:58:35",Morning Ride,Ride,,996,4.57,,false,,activities/2925576432.gpx,72.0,,996.0,950.0,4570.10009765625,8.600000381469727,4.81063175201416,31.29166603088379,,-1.600000023841858,25.100000381469727,24.0,0.47701361775398254,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,
2926234354,"11 Dec 2019, 14:30:56",Afternoon Ride,Ride,,1712,8.34,,false,,activities/2926234354.gpx,72.0,,1712.0,1650.0,8348.0,10.699999809265137,5.059393882751465,69.0111083984375,,24.100000381469727,87.30000305175781,5.300000190734863,0.45999041199684143,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,
2930378121,"13 Dec 2019, 15:55:34",Afternoon Ride,Ride,,2620,11.19,,false,,activities/2930378121.gpx,72.0,,2620.0,2465.0,11195.7001953125,14.100000381469727,4.541866302490234,182.35142517089844,,41.79999923706055,134.3000030517578,14.899999618530273,0.0008932000491768122,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,
2931418055,"14 Dec 2019, 08:14:32",Morning Ride,Ride,,986,4.54,,false,,activities/2931418055.gpx,72.0,,986.0,866.0,4547.60009765625,11.0,5.251270294189453,25.287883758544922,,44.79999923706055,87.30000305175781,10.800000190734863,-0.4441903531551361,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,
2932541928,"14 Dec 2019, 15:59:23",Afternoon Ride,Ride,,1715,8.36,,false,,activities/2932541928.gpx,72.0,,1715.0,1602.0,8361.0,10.0,5.2191009521484375,15.844786643981934,,-1.5,55.900001525878906,13.899999618530273,-0.5609377026557922,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,
2935123823,"15 Dec 2019, 15:43:12",Afternoon Ride,Ride,,3113,12.57,,false,,activities/2935123823.gpx,72.0,,3113.0,2502.0,12578.2998046875,10.199999809265137,5.0272979736328125,99.03333282470703,,-1.600000023841858,87.30000305175781,27.5,0.48734724521636963,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,
2936260009,"16 Dec 2019, 06:36:51",Morning Ride,Ride,"",6677,9.67,,false,,activities/2936260009.gpx,72.0,,6677.0,1878.0,9670.2001953125,10.600000381469727,5.149201393127441,29.73103141784668,67.23100280761719,24.100000381469727,87.30000305175781,11.399999618530273,-0.3877892792224884,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,
2936726734,"16 Dec 2019, 13:15:06",Afternoon Ride,Ride,,1642,8.44,,false,,activities/2936726734.gpx,72.0,,1642.0,1604.0,8445.400390625,10.100000381469727,5.265212059020996,69.98472595214844,,24.100000381469727,87.30000305175781,5.0,0.4629739224910736,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,
2959738655,"27 Dec 2019, 12:00:43",Lunch Ride,Ride,,2012,9.12,,false,,activities/2959738655.gpx,72.0,,2012.0,1518.0,9125.0,9.300000190734863,6.011198997497559,28.066259384155273,,62.29999923706055,70.9000015258789,5.599999904632568,-0.001095890416763723,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,
2975010518,"2 Jan 2020, 10:37:37",Morning Ride,Ride,,1390,8.05,,false,,activities/2975010518.gpx,72.0,,1390.0,1334.0,8050.5,10.0,6.034857749938965,27.48426628112793,,24.0,87.30000305175781,13.800000190734863,-0.48444196581840515,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,
2976327469,"2 Jan 2020, 18:48:39",Evening Ride,Ride,"",951,4.70,,false,,activities/2976327469.gpx,72.0,,951.0,891.0,4707.10009765625,8.699999809265137,5.28294038772583,11.161110877990723,33.26110076904297,-1.7000000476837158,27.299999237060547,6.199999809265137,-0.4695035219192505,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,
2977649790,"3 Jan 2020, 09:38:30",Morning Ride,Ride,"",995,4.84,,false,,activities/2977649790.gpx,72.0,,995.0,906.0,4847.7998046875,9.800000190734863,5.350772857666016,32.293846130371094,9.69379997253418,-1.7000000476837158,26.200000762939453,26.700000762939453,0.4661908447742462,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,
2981448066,"4 Jan 2020, 14:45:15",Afternoon Ride,Ride,"",2163,8.57,,false,,activities/2981448066.gpx,72.0,,2163.0,1516.0,8574.2001953125,9.399999618530273,5.655804634094238,65.93401336669922,33.73400115966797,27.200000762939453,87.30000305175781,5.5,0.3755452334880829,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,
2995661041,"9 Jan 2020, 11:44:14",Finally managed to find a route that isn’t one long uphill followed by one long downhill ⛰🚲🚲,Ride,,3664,15.03,,false,,activities/2995661041.gpx,72.0,,3664.0,2711.0,15032.099609375,11.800000190734863,5.544854164123535,160.09434509277344,,41.599998474121094,91.4000015258789,12.199999809265137,0.007317673414945602,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,
2997973519,"10 Jan 2020, 08:42:31",Ride to work ,Ride,,2309,12.26,,false,,activities/2997973519.gpx,72.0,,2309.0,2163.0,12263.5,16.299999237060547,5.669671535491943,36.497657775878906,,-1.600000023841858,87.5999984741211,13.0,-0.47539445757865906,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,
3000647163,"11 Jan 2020, 09:54:39",Morning Ride,Ride,,1487,4.72,,false,,activities/3000647163.gpx,72.0,,1487.0,1262.0,4723.10009765625,7.599999904632568,3.742551565170288,34.08654022216797,,-1.7000000476837158,25.700000762939453,28.299999237060547,0.4636785089969635,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,
3001663070,"11 Jan 2020, 14:29:21",Afternoon Ride,Ride,"",1547,7.96,,true,,activities/3001663070.gpx,72.0,,1547.0,1400.0,7962.7998046875,13.5,5.687714099884033,67.33055877685547,31.630599975585938,23.399999618530273,87.5999984741211,14.0,0.4483347535133362,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,
3007172138,"13 Jan 2020, 09:25:05",Morning Ride,Ride,"",1659,8.06,,true,,activities/3007172138.gpx,72.0,,1659.0,1530.0,8063.60009765625,11.5,5.270326614379883,30.73690414428711,70.33689880371094,23.799999237060547,87.69999694824219,12.600000381469727,-0.49109578132629395,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,
3008320089,"13 Jan 2020, 17:56:37",Afternoon Ride,Ride,"",2215,7.67,,true,,activities/3008320089.gpx,72.0,,2215.0,1651.0,7677.5,9.899999618530273,4.650211811065674,67.34929656982422,30.849300384521484,24.0,87.30000305175781,19.700000762939453,0.4754151701927185,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,
3009839506,"14 Jan 2020, 09:13:52",Morning Ride,Ride,"",1508,7.67,,true,,activities/3009839506.gpx,72.0,,1508.0,1384.0,7675.5,12.199999809265137,5.545881271362305,27.632322311401367,65.1323013305664,23.399999618530273,87.5999984741211,15.899999618530273,-0.4885675311088562,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,
3010921895,"14 Jan 2020, 16:56:23",Afternoon Ride,Ride,"",1825,8.24,,true,,activities/3010921895.gpx,72.0,,1825.0,1668.0,8242.400390625,9.699999809265137,4.941486835479736,71.3036117553711,30.20359992980957,21.799999237060547,87.30000305175781,7.099999904632568,0.49864116311073303,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,
